Time (s),Channel 1 (V),Channel 2 (V)
-4.4575,1.115627087130207,1.02872387454861
-4.45625,1.115627087130207,1.030075498692637
-4.455,1.115627087130207,1.031427122836666
-4.45375,1.119306558221155,1.032440840944686
-4.4525,1.119306558221159,1.033454559052709
-4.45125,1.122986029312107,1.034806183196736
-4.45,1.122986029312107,1.03548199526875
-4.44875,1.122986029312107,1.036495713376771
-4.4475,1.122986029312107,1.037509431484793
-4.44625,1.126665500403057,1.038523149592814
-4.445,1.126665500403057,1.039536867700835
-4.44375,1.126665500403059,1.040888491844864
-4.4425,1.130344971494007,1.041902209952885
-4.44125,1.130344971494007,1.042915928060906
-4.44,1.134024442584955,1.04359174013292
-4.43875,1.134024442584957,1.044605458240941
-4.4375,1.134024442584957,1.045619176348962
-4.43625,1.134024442584957,1.046632894456983
-4.435,1.137703913675906,1.047984518601012
-4.43375,1.137703913675906,1.048998236709033
-4.4325,1.137703913675906,1.050011954817054
-4.43125,1.137703913675906,1.051363578961081
-4.43,1.141383384766856,1.052377297069103
-4.42875,1.141383384766856,1.05271520310511
-4.4275,1.145062855857806,1.053728921213131
-4.42625,1.145062855857806,1.05508054535716
-4.425,1.145062855857806,1.056094263465181
-4.42375,1.148742326948756,1.057107981573202
-4.4225,1.148742326948756,1.058121699681223
-4.42125,1.152421798039706,1.059473323825252
-4.42,1.152421798039706,1.060487041933273
-4.41875,1.152421798039706,1.061500760041294
-4.4175,1.152421798039706,1.0618386660773
-4.41625,1.156101269130656,1.063190290221329
-4.415,1.156101269130656,1.06420400832935
-4.41375,1.156101269130656,1.065555632473378
-4.4125,1.156101269130657,1.0665693505814
-4.41125,1.159780740221605,1.067583068689421
-4.41,1.159780740221605,1.068596786797442
-4.40875,1.163460211312553,1.069610504905463
-4.4075,1.163460211312555,1.070624223013484
-4.40625,1.163460211312555,1.071300035085498
-4.405,1.167139682403505,1.072651659229527
-4.40375,1.167139682403505,1.073665377337548
-4.4025,1.167139682403505,1.074679095445569
-4.40125,1.170819153494455,1.07569281355359
-4.4,1.170819153494455,1.077044437697618
-4.39875,1.170819153494455,1.078058155805639
-4.3975,1.170819153494455,1.078733967877654
-4.39625,1.174498624585405,1.079747685985675
-4.395,1.174498624585405,1.080761404093696
-4.39375,1.174498624585405,1.081775122201717
-4.3925,1.178178095676355,1.083126746345745
-4.39125,1.178178095676355,1.084140464453766
-4.39,1.181857566767305,1.085154182561788
-4.38875,1.181857566767305,1.086167900669809
-4.3875,1.181857566767305,1.08718161877783
-4.38625,1.181857566767305,1.088195336885851
-4.385,1.185537037858254,1.088871148957865
-4.38375,1.185537037858254,1.090222773101894
-4.3825,1.185537037858254,1.091236491209915
-4.38125,1.189216508949204,1.091912303281929
-4.38,1.189216508949204,1.09292602138995
-4.37875,1.189216508949204,1.093939739497971
-4.3775,1.192895980040152,1.094953457605992
-4.37625,1.192895980040154,1.095291363641999
-4.375,1.192895980040154,1.096305081750021
-4.37375,1.192895980040154,1.096642987786028
-4.3725,1.196575451131104,1.097994611930056
-4.37125,1.196575451131104,1.099008330038077
-4.37,1.196575451131104,1.100022048146098
-4.36875,1.200254922222052,1.101373672290126
-4.3675,1.200254922222054,1.102387390398148
-4.36625,1.200254922222054,1.103401108506169
-4.365,1.203934393313004,1.10441482661419
-4.36375,1.203934393313004,1.105090638686204
-4.3625,1.203934393313004,1.106104356794225
-4.36125,1.203934393313004,1.107118074902246
-4.36,1.207613864403952,1.108131793010267
-4.35875,1.207613864403955,1.109145511118289
-4.3575,1.211293335494903,1.110497135262317
-4.35625,1.211293335494903,1.111172947334331
-4.355,1.211293335494903,1.112524571478359
-4.35375,1.214972806585853,1.113200383550373
-4.3525,1.214972806585853,1.113876195622387
-4.35125,1.214972806585853,1.115227819766416
-4.35,1.214972806585855,1.116241537874438
-4.34875,1.218652277676803,1.117593162018465
-4.3475,1.218652277676803,1.118606880126486
-4.34625,1.222331748767751,1.119620598234507
-4.345,1.222331748767753,1.120634316342529
-4.34375,1.222331748767753,1.12164803445055
-4.3425,1.226011219858703,1.122661752558571
-4.34125,1.226011219858703,1.123337564630586
-4.34,1.226011219858703,1.124351282738606
-4.33875,1.229690690949653,1.125365000846627
-4.3375,1.229690690949653,1.126716624990655
-4.33625,1.229690690949653,1.127730343098677
-4.335,1.233370162040602,1.128744061206698
-4.33375,1.233370162040602,1.129757779314719
-4.3325,1.233370162040604,1.130771497422741
-4.33125,1.237049633131552,1.131447309494754
-4.33,1.237049633131552,1.132461027602776
-4.32875,1.237049633131552,1.133474745710796
-4.3275,1.237049633131554,1.134488463818818
-4.32625,1.240729104222502,1.135502181926839
-4.325,1.240729104222502,1.136853806070867
-4.32375,1.240729104222502,1.137867524178888
-4.3225,1.244408575313452,1.13888124228691
-4.32125,1.244408575313452,1.139557054358924
-4.32,1.244408575313452,1.140570772466945
-4.31875,1.248088046404402,1.141584490574967
-4.3175,1.248088046404402,1.142598208682987
-4.31625,1.248088046404402,1.143611926791009
-4.315,1.25176751749535,1.144963550935036
-4.31375,1.251767517495352,1.145639363007051
-4.3125,1.255446988586301,1.146990987151079
-4.31125,1.255446988586301,1.147666799223093
-4.31,1.255446988586301,1.148342611295108
-4.30875,1.255446988586301,1.149694235439136
-4.3075,1.255446988586301,1.150707953547157
-4.30625,1.25912645967725,1.151721671655177
-4.305,1.259126459677251,1.152735389763199
-4.30375,1.262805930768201,1.15374910787122
-4.3025,1.262805930768201,1.154762825979241
-4.30125,1.262805930768203,1.15611445012327
-4.3,1.266485401859151,1.156790262195284
-4.29875,1.266485401859151,1.157803980303305
-4.2975,1.266485401859151,1.158817698411326
-4.29625,1.270164872950101,1.159831416519348
-4.295,1.270164872950101,1.160845134627368
-4.29375,1.270164872950101,1.161858852735389
-4.2925,1.273844344041049,1.16287257084341
-4.29125,1.273844344041051,1.164224194987439
-4.29,1.273844344041051,1.16523791309546
-4.28875,1.277523815132001,1.165913725167474
-4.2875,1.277523815132001,1.166927443275496
-4.28625,1.277523815132001,1.167941161383517
-4.285,1.28120328622295,1.168954879491538
-4.28375,1.28120328622295,1.169968597599558
-4.2825,1.28120328622295,1.17098231570758
-4.28125,1.28120328622295,1.171996033815601
-4.28,1.2848827573139,1.17334765795963
-4.27875,1.2848827573139,1.173685563995637
-4.2775,1.2848827573139,1.174699282103658
-4.27625,1.28856222840485,1.176050906247686
-4.275,1.28856222840485,1.177064624355707
-4.27375,1.2922416994958,1.177740436427721
-4.2725,1.2922416994958,1.178754154535743
-4.27125,1.2922416994958,1.179767872643763
-4.27,1.292241699495802,1.180781590751785
-4.26875,1.29592117058675,1.181795308859806
-4.2675,1.29592117058675,1.18247112093182
-4.26625,1.29592117058675,1.183822745075848
-4.265,1.295921170586751,1.18483646318387
-4.26375,1.2996006416777,1.185850181291891
-4.2625,1.2996006416777,1.186863899399912
-4.26125,1.303280112768648,1.187877617507932
-4.26,1.30328011276865,1.188891335615954
-4.25875,1.306959583859599,1.189905053723975
-4.2575,1.306959583859599,1.190918771831996
-4.25625,1.306959583859599,1.191594583904011
-4.255,1.306959583859599,1.192608302012032
-4.25375,1.310639054950549,1.193622020120053
-4.2525,1.310639054950549,1.194635738228074
-4.25125,1.310639054950549,1.195649456336095
-4.25,1.314318526041499,1.196663174444117
-4.24875,1.314318526041499,1.198014798588145
-4.2475,1.314318526041501,1.198690610660159
-4.24625,1.317997997132449,1.19970432876818
