Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
75857.75750291844,0.9970172738073095,0.9677079971764503,10.50945815431986
79432.82347242818,0.9959239761760369,0.9691737446523341,10.05809265637787
83176.37711026713,0.9967448494637829,0.9703488292317271,9.616896974724739
87096.35899560805,0.9972392768412186,0.9717438299532914,9.202373064502439
91201.08393559101,0.9972811699602609,0.9728447787903653,8.79481967831817
95499.25860214364,0.9967203105644549,0.9740029271848649,8.424549929779545
100000,0.9978178473256537,0.9750236051084743,8.050812485520902
104712.85480509,0.9987064839057305,0.9760621564238813,7.712690720886378
109647.8196143186,0.9986515544543232,0.9766564889680789,7.369395793728181
114815.3621496883,0.9987898712932085,0.9774007303702756,7.048517422337909
120226.4434617413,0.9987596871810247,0.9781057355413767,6.71675695406546
125892.5411794167,0.9986623301869125,0.9788528841181838,6.440317274347173
131825.6738556407,0.9984264838462263,0.9793225229998046,6.152043802133193
138038.4264602886,0.9984258358592352,0.9799158775650585,5.873990436035598
144543.9770745928,0.9988861210190226,0.9803626727150329,5.626389270311265
151356.1248436209,0.9989105859881333,0.9806385921300225,5.382393472769536
158489.3192461114,0.9984940574830653,0.9813371389783749,5.145584355516959
165958.6907437561,0.9982361024650055,0.9819839328537826,4.917475732377824
173780.0828749376,0.9964426075086674,0.9823578544463925,4.706375701407822
181970.0858609984,0.9976617737026648,0.9824464206976513,4.494089371238871
190546.0717963248,0.9975843190143147,0.9827499811133348,4.293756740943792
199526.2314968881,0.996527419433292,0.9830911556013313,4.115736996033178
208929.613085404,0.9966816927921414,0.9832836551635102,3.932550832263956
218776.1623949553,0.9958248888213046,0.9835930743259547,3.753066895849216
229086.7652767773,0.9954947836070707,0.9840372322513833,3.576915324591184
239883.2919019491,0.9947987796039469,0.9840737548800675,3.419254261731599
251188.6431509582,0.9940057090374841,0.9841021214278886,3.282908975172305
263026.7991895382,0.9929642385106028,0.9845133308326202,3.121726014167734
275422.8703338167,0.9925208081558684,0.9844274119403843,2.989213538582447
288403.1503126606,0.9925045695480268,0.9847778984694248,2.839700933426826
301995.1720402017,0.9924889908249935,0.9848340692293078,2.721848835428361
316227.766016838,0.9918240219728705,0.9849215247845741,2.59979388835643
331131.121482591,0.9919053944322102,0.9850318327800186,2.488910466958798
346736.8504525317,0.9905017441762061,0.9848666091999572,2.375052434081375
363078.0547701015,0.9904346128400251,0.9852314897010789,2.264101330090028
380189.3963205612,0.9902148166464426,0.9850083364452509,2.173079412991207
398107.1705534974,0.9891687916605397,0.9850714958792854,2.080240598306659
416869.3834703353,0.9889570810044439,0.9851895713276131,1.985334787237619
436515.832240166,0.9884664422411394,0.9852350259568948,1.899766460717757
457088.1896148752,0.9869106289535218,0.985217420886503,1.819673000721394
478630.0923226383,0.9874104182219874,0.9852496579795917,1.738390886428348
501187.2336272725,0.9868724056088578,0.9852471922958326,1.670064421661024
524807.4602497725,0.986314038879254,0.9852157651446007,1.59994115461879
549540.8738576246,0.9859645245308246,0.9852169539841266,1.530191042609601
575439.9373371572,0.9853365723326705,0.9853456205507614,1.46589441070391
602559.5860743576,0.9844842290345375,0.9853798762733139,1.409287305363233
630957.3444801933,0.9841743099000314,0.9853080253338071,1.344252004615498
660693.4480075957,0.9838308878192159,0.9853924291196164,1.300688617272201
691830.9709189365,0.9832886906963458,0.9852795780107738,1.243546396968526
724435.9600749902,0.9826664622921334,0.985377365484333,1.200817730666486
758577.5750291836,0.9824261385249521,0.9854900494827077,1.151933124660559
794328.2347242816,0.9818946472639023,0.98549096136643,1.108866290199501
831763.7711026713,0.9816395919248361,0.9855165230838807,1.067689169419232
870963.5899560805,0.9806654736556343,0.9855292934214903,1.026342940426957
912010.8393559098,0.9802079879287336,0.9856022899873288,0.9820274817296877
954992.5860214357,0.9797387134120517,0.9856460185226508,0.9495974834829433
1000000,0.9794181511465644,0.9856948076985299,0.9206963545570943
