Frequency (Hz),Channel 1 Magnitude (X),Channel 2 Magnitude (X),Channel 2 Phase (deg)
30199.51720402016,1.0086287585981,0.09360954454455551,-63.12166060969435
32111.94909364824,1.008175580876065,0.08861678596111418,-62.67429614695531
34145.488738336,1.009196241280408,0.08390545889884776,-62.20620738911821
36307.80547701014,1.009496761158295,0.07947223545315298,-61.6195890710925
38607.05432153811,1.009707015806118,0.07539174526609287,-60.89648079975068
41051.90671273079,1.010148269710023,0.07163162915564643,-60.10705850073106
43651.58322401661,1.010267522839618,0.06804636477214536,-59.34639882706065
46415.88833612778,1.010348261797614,0.06466360339217032,-58.48189234628387
49355.24741394806,1.010717343788612,0.06146168635615301,-57.37951551618605
52480.74602497728,1.011279367939415,0.05859730695896064,-56.21149869571774
55804.17174769963,1.011493234107843,0.05592530470891866,-55.11266139200507
59338.05862753281,1.011025864644212,0.05330934309823071,-53.89965597745791
63095.73444801931,1.01228517897004,0.05113395439178282,-52.2992622506457
67091.37099554112,1.010914167090946,0.04901026915225128,-51.23310042315694
71340.03750712564,1.011674136577243,0.04699513158441423,-49.62919056270239
75857.75750291836,1.013068208667564,0.04496170211885988,-47.87975866899362
80661.56921766135,1.013808287127436,0.04367425207185443,-46.75733062330076
85769.58985908938,1.013967656831264,0.04187465489204419,-45.59103509939152
91201.08393559097,1.013512143546852,0.04062855969917049,-42.99887907135172
96976.53591082495,1.014815015242097,0.03954203374635227,-41.81773211049301
103117.7274593055,1.014903156460518,0.0380074085492605,-39.70965864974961
109647.8196143185,1.015124600057364,0.03724381665594319,-38.43683946609326
116591.4401179832,1.015364012279032,0.03635222296050206,-37.47351942948296
123974.7763028944,1.015314176031787,0.03534990659858194,-35.32666537673754
131825.6738556407,1.015025657045433,0.03469610000915947,-33.78081379770085
140173.7418346769,1.015515352635373,0.03412239139558323,-32.46040846035003
149050.4643386196,1.0146907497317,0.03331570584275492,-30.55250469110899
158489.3192461114,1.015155304408147,0.03260161711154874,-29.1273183640856
168525.9044750751,1.01416699589857,0.03242365259525989,-27.89171300323076
179198.0722375334,1.014187471269476,0.03185881482960722,-26.30750669565228
190546.0717963246,1.014233550259617,0.03146536384432432,-25.30560902987591
202612.7012621143,1.01292498866124,0.03101790375577085,-23.74438280182084
215443.4690031885,1.012443099304808,0.03065200060213216,-22.30527576286787
229086.7652767772,1.01210529502309,0.03039867663959517,-21.39026557254435
243594.0447292027,1.011443627168254,0.0302580476055403,-20.50609817137624
259020.0204531325,1.011242106880337,0.03003629145256318,-19.1394652958911
275422.8703338166,1.009444575792581,0.02975398246479403,-17.85821832845152
292864.4564625237,1.009267700552791,0.02953456088891218,-17.01905282214237
311410.5584446759,1.007086688600286,0.02936001826227687,-16.4378064526223
331131.1214825911,1.00815332900107,0.02932531953928993,-15.14862809727435
352100.5201684521,1.007462188994003,0.0290261347199374,-14.13801466866612
374397.838982381,1.0067659533026,0.02901360727309779,-13.42575369291956
398107.1705534973,1.005638617158401,0.02880749301176455,-12.75646283271476
423317.9328088207,1.005280700801392,0.02869884931333093,-12.12240167527773
450125.2062061336,1.004504548167949,0.02875019041464441,-11.31173178581831
478630.0923226385,1.003889389249855,0.02860277994020031,-10.81591994066783
508940.0951518088,1.00298314749345,0.02863634418687983,-9.921403018166668
541169.5265464637,1.002353145863237,0.02860505358913427,-8.994216785517764
575439.9373371566,1.001684516161624,0.02829311432258787,-9.125343979553346
611880.5757518219,1.00089468497998,0.02842846158310928,-8.500207749114736
650628.8748655573,1.00031320886802,0.02834512398259537,-7.709468034708365
691830.9709189363,0.9993407002691787,0.02821739413679501,-7.526657469641631
735642.2544596414,0.9987157380096989,0.02828407594064261,-6.708591094498445
782227.9563860029,0.9982087371011389,0.02835061044054763,-6.31986249282653
831763.7711026708,0.997574426013037,0.02829110770325046,-6.197198880969459
884436.5191385999,0.995591252509619,0.02821218375341205,-5.667528664262889
940444.8517263514,0.995968439556754,0.02823400781889612,-5.401886556595258
1000000,0.9952508021462797,0.02810384272056498,-5.168584395223917
