Frequency (Hz),Trace th (deg),Trace Rs (Ohm),Trace Xs (Ohm),Trace Ls (H)
3019.951720402019,89.34546424579977,0.62284611227611,54.51940688816482,0.002873235701772962
3162.277660168382,89.33692375721192,0.6616681166059718,57.17155219813865,0.002877399176922869
3311.311214825914,89.40143200889132,0.6253210766370122,59.85444532491737,0.002876845521747494
3467.368504525317,89.42342826044279,0.6306285735017624,62.66546478333501,0.00287639414974274
3630.780547701017,89.47256510642559,0.6038811391401963,65.59835854078878,0.002875498225055686
3801.893963205617,89.46436536784412,0.6425030459820759,68.7252806554564,0.002876978747316563
3981.071705534973,89.54688434324288,0.569028812501346,71.95132015935359,0.002876463704340596
4168.693834703359,89.51129239014917,0.6428560489848828,75.36621991302655,0.002877377643197095
4365.158322401665,89.56486005231628,0.5994867025842252,78.93414000045561,0.002877961721413191
4570.881896148752,89.57574215713034,0.6120240613520266,82.65198951918568,0.002877885053088196
4786.300923226389,89.60213075819156,0.6008268568853133,86.52161606382427,0.002877032410150748
5011.87233627273,89.64640274013081,0.5593332316685299,90.63143381622727,0.002878054292597129
5248.074602497728,89.62998495793939,0.6124878184938983,94.84068255530553,0.002876171658783636
5495.408738576254,89.65225824811202,0.603259695376769,99.39505367988178,0.00287862375022097
5754.399373371578,89.67330065773754,0.593607672844792,104.1044206179489,0.00287931581803933
6025.59586074358,89.69015093363571,0.5893770101897335,108.9836623656365,0.00287860138359972
6309.573444801937,89.70494690026224,0.5878241637457238,114.147405977621,0.002879295099959967
6606.934480075965,89.71813426318023,0.587976154505801,119.5188912205916,0.002879099586651413
6918.30970918937,89.74819364806265,0.550038820427326,125.1545079611875,0.002879165494108951
7244.359600749906,89.72397339134343,0.6316204432747361,131.1065837376562,0.00288034581712088
7585.775750291844,89.77029157317412,0.5505206996388605,137.3146995988302,0.002880959564286057
7943.282347242821,89.7744925071856,0.5656962481739349,143.7284399659273,0.002879803421743429
8317.637711026719,89.80236159436858,0.5193299094205873,150.5542097104944,0.002880799514380537
8709.635899560815,89.80588943911256,0.5342491375635928,157.6941694450156,0.002881613749802184
9120.108393559105,89.83129491302452,0.4860334511713213,165.0666584821228,0.002880577017664075
9549.925860214369,89.8135981435333,0.562475025455847,172.8916865480861,0.002881338236169801
10000,89.82518501521916,0.5523863280559289,181.0445888709477,0.002881414123885128
10471.28548050901,89.83238933175816,0.5546072303365244,189.5855632207677,0.00288154492412707
10964.78196143186,89.8228439514485,0.6138258984223276,198.5228364864755,0.002881579483712838
11481.53621496883,89.82447735978675,0.637156898364013,207.9862000638583,0.002883066448190687
12022.64434617414,89.84130059403761,0.6030048671314261,217.7043155810531,0.002881954831192232
12589.25411794168,89.83922445378685,0.6397237316591403,227.9785361562254,0.002882133493231131
13182.56738556407,89.85239022875884,0.6149447563952931,238.6946401158005,0.002881793110010727
13803.84264602886,89.84217550657746,0.6887140542308503,250.0265195847257,0.002882744864338153
14454.39770745929,89.85158837058647,0.6783440502363371,261.8808537136865,0.002883526052984532
15135.61248436209,89.86293536479614,0.6558543624999377,274.1598167016174,0.00288286252507537
15848.93192461115,89.86834787250734,0.6596208276071043,287.0703550912643,0.002882759938981903
16595.86907437562,89.85478819612639,0.7620410035157099,300.6755557633954,0.002883488701446482
17378.00828749376,89.87322312856054,0.6967402832994628,314.8856100297768,0.002883851849743449
18197.00858609984,89.85508745526569,0.8336811164138562,329.6216187919459,0.002882941431415487
19054.60717963249,89.86970269757644,0.7851881035243254,345.2710537028914,0.002883900695790795
19952.62314968881,89.87567163218266,0.7845613279080113,361.5585332064143,0.002884023185580664
20892.96130854039,89.87201463891527,0.8456278571152868,378.5653785355063,0.00288377269203824
21877.61623949554,89.87710281530042,0.850180189450223,396.3610891084035,0.002883441499764794
22908.67652767775,89.8960728327655,0.7529480807363228,415.1051265396584,0.002883886928681972
23988.32919019491,89.89378252776194,0.8058969776304675,434.7160751528312,0.002884203049471274
25118.86431509582,89.8884725983561,0.8861024349358844,455.2232444072281,0.002884327438091978
26302.67991895384,89.89096787127507,0.9072642647888481,476.7617686224108,0.002884838822024838
27542.28703338168,89.89222637182357,0.938941089548163,499.1694081803922,0.002884483727000467
28840.31503126608,89.88898675866805,1.01298095217605,522.8156566006828,0.002885152120690297
30199.51720402019,89.89061138675619,1.045138706714466,547.4241090349742,0.002884988270905027
31622.77660168381,89.90077918472275,0.9926413004170849,573.2073463844649,0.002884907411603389
33113.11214825913,89.91199045268965,0.9220743980641795,600.2863492617859,0.002885217774996239
34673.68504525317,89.9060289884587,1.031027534439194,628.6350689232779,0.002885484438399804
36307.80547701016,89.88879729493952,1.27748988312265,658.2095887655938,0.002885255891019343
38018.93963205612,89.8912338647108,1.308857179145035,689.478412278413,0.002886295581393273
39810.71705534973,89.89276669395935,1.351002839065753,721.8528763759896,0.002885817236112888
41686.93834703357,89.92035806926445,1.05076796898085,755.9401252528127,0.002886074448881972
43651.58322401661,89.92658347164526,1.014100686616716,791.4247492591342,0.002885557673439751
45708.81896148752,89.92841079244671,1.03616394474221,829.2840785918054,0.00288750974831572
47863.00923226388,89.92606433056625,1.121020519408732,868.7242483919312,0.002888697566933731
50118.72336272725,89.92326458327138,1.218608727808455,909.8939995647713,0.002889421717155807
52480.74602497728,89.92004321006839,1.329852173118981,952.9505561610205,0.002889951134898389
54954.08738576245,89.92030971612213,1.38820505624136,998.0920591860311,0.002890618194878453
57543.99373371572,89.9355704802623,1.175419271188789,1045.274515232963,0.002891015989559968
60255.95860743581,89.932369578148,1.292355086110808,1094.869078877646,0.002891893681039936
63095.73444801933,89.93823632042404,1.23643200231616,1146.989758923654,0.002893208097274339
66069.34480075965,89.94844361489343,1.08131595335917,1201.690607247283,0.002894761568882812
69183.09709189367,89.93876082885859,1.345796213854196,1259.135490222505,0.002896627149044323
72443.59600749903,89.9498955666552,1.153548543006219,1319.113733410356,0.00289802664062853
75857.75750291844,89.95670754500405,1.044666955624669,1382.573387643514,0.002900736801009531
79432.82347242818,89.94346566724465,1.429514190669895,1448.767488828208,0.002902811421752839
83176.37711026713,89.94339769386733,1.499746861949023,1518.120787735322,0.002904868376971107
87096.35899560805,89.95894171188912,1.140159583850652,1591.062948545439,0.00290741812805449
91201.08393559101,89.94307775669981,1.657030192426053,1667.903438299237,0.002910657037725167
95499.25860214364,89.9503429680684,1.514609310126785,1747.601416716094,0.002912477102921952
100000,89.94321532926892,1.816356435520941,1832.704538622789,0.002916839865487683
104712.85480509,89.97194651612921,0.9410267463581877,1921.930870156725,0.002921177145210272
109647.8196143186,89.96119628618061,1.364661503020367,2014.996116005286,0.002924787682064703
114815.3621496883,89.9400465527271,2.211669615946139,2113.6280595332,0.002929872337935686
120226.4434617413,89.95785985875612,1.631255096199634,2217.933132397846,0.002936084702370316
125892.5411794167,89.9671199572945,1.335314391419643,2326.878685594607,0.002941669469200476
131825.6738556407,89.94646149857057,2.28142508811618,2441.532491376915,0.002947695644989712
138038.4264602886,89.93479175906432,2.916677631357387,2562.762680404963,0.002954802941594126
144543.9770745928,89.95642330776801,2.046242317189202,2690.452625589753,0.002962412154303759
151356.1248436209,89.92377913479339,3.761671005532493,2827.673824074108,0.002973373340642344
158489.3192461114,89.92213131978581,4.037273078414374,2970.623941217029,0.002983099975195448
165958.6907437561,89.89853582170871,5.527758937413025,3121.465442630232,0.002993495867307109
173780.0828749376,89.90054355482417,5.695929797907826,3281.360091472449,0.00300520445141088
181970.0858609984,89.88626558962916,6.853295723074916,3452.467935224265,0.003019602563560589
190546.0717963248,89.83143637689695,10.69703354766785,3635.974927705015,0.003036973563648199
199526.2314968881,89.85837943910218,9.461523212473447,3827.863979641976,0.003053350275163877
208929.613085404,89.82788367864391,12.11873400891296,4034.191630809931,0.003073099738910157
218776.1623949553,89.78446684574143,15.99851844505836,4252.910716815858,0.003093900888012594
229086.7652767773,89.71748456501308,22.1228007954043,4486.596790800221,0.003117002660775161
239883.2919019491,89.70333844209546,24.55219027110262,4741.84899208698,0.003146066157848289
251188.6431509582,89.52980420809551,41.11763088014713,5010.28266780922,0.003174551376473902
263026.7991895382,89.46884934400521,49.18729408620125,5305.733115013744,0.003210447203793461
275422.8703338167,89.36080167878201,62.68096685945491,5618.296770135733,0.003246570270800578
288403.1503126606,89.25337924324478,77.72642996365219,5964.399299365113,0.003291446816855813
301995.1720402017,89.13327987387592,95.86082769130584,6336.534404021836,0.003339426804934754
316227.766016838,88.83289755182176,137.4206577098711,6745.367290870135,0.00339489021104872
331131.121482591,88.61050829438734,174.4925634110552,7193.801425962763,0.003457630474107198
346736.8504525317,88.26448655421471,232.9448741706576,7688.028003964102,0.003528865356719024
363078.0547701015,87.79338559190944,316.8463937149912,8222.997492285031,0.003604543653177004
380189.3963205612,87.28041460781282,418.9606599948895,8819.96479732901,0.003692215009089412
398107.1705534974,86.62630764437452,558.9801652376068,9482.2463304783,0.0037908043028022
416869.3834703353,85.79759074477612,750.0208085624757,10207.46365583763,0.003897067910656558
436515.832240166,84.78355830002482,1005.523900588681,11013.83045662297,0.004015674644724417
457088.1896148752,83.54629372610955,1345.972509954365,11898.91819197395,0.004143120935358996
478630.0923226383,82.11561343787322,1780.851150769488,12859.64223177169,0.004276111469815651
501187.2336272725,80.4809484305065,2332.320963866208,13908.98757980663,0.004416880515309167
524807.4602497725,78.5076447375569,3058.592767949516,15043.73766188829,0.004562216418051141
549540.8738576246,76.31783645763667,3962.911171768937,16278.53670478079,0.004714498422441176
575439.9373371572,73.8419990559952,5106.127981134618,17623.61645447281,0.004874332648624618
602559.5860743576,70.87391130531788,6593.866265369194,19013.94531843415,0.005022181133691831
630957.3444801933,67.57393683955137,8452.300486044238,20480.37026882424,0.005166042036202956
660693.4480075957,63.43233676147871,10963.17603962368,21923.85330194574,0.005281253560404796
691830.9709189365,58.81210312797726,14015.82128827419,23153.9084097663,0.005326530800459205
724435.9600749902,52.92220851468457,18045.81473695292,23880.07785869864,0.005246333205543507
758577.5750291836,45.92971582777831,22849.11157782346,23602.93665314467,0.004952063129058793
794328.2347242816,37.68412490482679,28283.86986319898,21847.74353215906,0.004377505704243358
831763.7711026713,28.07286927794764,33555.77274653636,17896.69974785393,0.003424467774217153
870963.5899560805,17.62949612264427,37327.22709358732,11862.04727861001,0.002167603194153901
912010.8393559098,7.246330679380984,38496.8506325628,4894.9126836082,0.0008542108448509763
954992.5860214357,-2.437093909323459,37200.91232198935,-1583.307428722107,-0.00026386718326794
1000000,-10.89938028235312,34256.4307999736,-6596.364536991313,-0.001049844022498249
